Date,Crop Type,Grade,Market Price,Demand,Supply,Weather Condition,Rainfall (mm),Temperature (°C),Distance to Market (km),Transport Cost,Peak Season
2024-11-29,Corn,A,119.6766102073311,834,433,Clear,4.428943625419139,30.124803487066444,34.25886431563434,67.20243079359254,1
2024-11-30,Corn,B,183.59219957533242,1259,1393,Sunny,10.935592840719616,27.652459944887557,17.784074133021647,78.11961662612161,1
2024-12-01,Corn,C,111.7505009797041,1355,1272,Sunny,13.256801815286558,32.8288276128896,12.55903003324088,26.483239782944324,0
2024-12-02,Corn,B,123.58405172171331,910,1026,Clear,13.934708667135636,34.16822383486166,23.02331893941592,65.75031928596968,0
2024-12-03,Corn,A,223.19651940189834,1359,686,Rainy,6.323352427238982,28.965880168016213,24.228629363026336,26.517540567783566,0
2024-12-04,Corn,A,253.7169742468887,558,734,Clear,16.418874346771414,30.63899089743743,38.94747803597478,28.739245181339967,0
2024-12-05,Corn,B,122.76302559560747,588,865,Clear,10.647374684727566,25.609482332987156,43.990870379873094,95.02649628554134,0
2024-12-06,Corn,A,276.55540825406155,1003,931,Rainy,0.8365606186084262,16.938643323391936,20.826632254261845,35.88203592101489,0
2024-12-07,Corn,A,129.468413164966,1313,1176,Rainy,1.0178706882861688,30.059529072532897,31.97358512669218,60.1918036746909,0
2024-12-08,Corn,B,239.63379451358654,756,1121,Sunny,4.743967452240458,20.692229076159926,40.404586271817294,54.21078543442495,0
2024-12-09,Corn,C,147.38507583275805,1233,537,Rainy,2.0984543863735383,29.75570307275138,17.829418962701624,91.09336317666836,0
2024-12-10,Corn,A,224.01719274901183,726,1153,Rainy,2.764100355364427,30.832599439854874,25.392848085906028,57.72722396562422,0
2024-12-11,Corn,A,290.30070231337936,667,1378,Clear,10.86028575047822,25.669984416612046,37.98633116649363,76.56584540210204,0
2024-12-12,Corn,A,172.35068132252945,865,847,Sunny,1.769459239095621,16.370609471649114,22.44897974077887,44.567605453754965,0
2024-12-13,Corn,C,152.1259049921499,576,1183,Rainy,15.026237395827781,25.28973955163596,14.81249186453352,94.6210102572533,0
2024-12-14,Corn,A,205.01590656154588,1001,1251,Sunny,9.568932424218255,30.333796265436078,23.78439203780188,57.57973958855303,0
2024-12-15,Corn,C,186.11811957566817,932,1316,Cloudy,14.258438882908141,33.96664350909636,32.855500552183365,98.69038933378854,0
2024-12-16,Corn,B,196.36418997376353,1043,498,Clear,17.114791309714214,25.34752868131119,20.24701907438918,96.89717749651027,0
2024-12-17,Corn,A,200.3136766960263,982,1224,Clear,6.400386320240878,31.76560464157674,46.69433714347746,58.1044948141325,0
2024-12-18,Corn,C,125.07153698525605,1276,713,Cloudy,12.589143271004591,17.00944521933919,20.876820265007435,63.72354305345179,0
2024-12-19,Corn,A,245.46848471082728,812,687,Sunny,5.44995938563164,31.864742721058498,18.864636457667597,90.10619367709822,0
2024-12-20,Corn,A,114.05715491250261,927,788,Cloudy,4.059846168279428,24.350622722756057,38.06056141795894,37.53846387649836,0
2024-12-21,Corn,B,179.76561016654676,939,1363,Clear,17.12173191650617,19.107522930280883,44.494050342279905,39.68509623245958,0
2024-12-22,Corn,C,168.03865350574733,944,704,Cloudy,13.907030454880331,31.804059234900716,13.578380970242879,68.62636288364064,0
2024-12-23,Corn,C,279.0903439734124,1350,953,Cloudy,14.432785869279176,21.659444179067368,18.347094049708225,67.87454658865042,0
2024-12-24,Corn,B,269.1094762975997,1062,709,Clear,6.046119011550255,30.347065501920746,19.341573571827734,53.50724043562462,0
2024-12-25,Corn,A,194.06131232435837,699,870,Rainy,11.186222522322335,32.204154371208496,46.02357832180678,25.927589814281777,0
2024-12-26,Corn,B,226.1415311837165,671,870,Rainy,9.2187028500899,20.840249352626252,28.95553199316163,77.23140788050088,0
2024-12-27,Corn,B,174.71678406798847,630,1046,Sunny,2.74629028450321,34.36744956979753,35.29909562861938,20.663437532910187,0
2024-12-28,Corn,C,205.79148465593977,979,692,Sunny,0.3863787677053665,28.129511150657013,10.389260293069329,81.9664849014784,0
2024-12-29,Corn,B,237.9707650120588,582,529,Rainy,19.342061625322742,27.827464013726306,35.46785141696662,85.82269898925813,0
2024-12-30,Corn,C,283.1080795335754,1048,1352,Rainy,15.104180373778512,16.179848905620627,10.435130790130987,21.263348414993082,0
